Anzahl;Typ;Art der Daten;Unternehmen;URL
2;Projektmanagement;Skills;Nanoglue;https://www.linkedin.com/company/nanoglue/
2;Microsoft Office;Skills;Nanoglue;https://www.linkedin.com/company/nanoglue/
2;Start-ups;Skills;Nanoglue;https://www.linkedin.com/company/nanoglue/
2;Teamwork;Skills;Nanoglue;https://www.linkedin.com/company/nanoglue/
1;Mathematik;Skills;Nanoglue;https://www.linkedin.com/company/nanoglue/
1;Molekularbiologie;Skills;Nanoglue;https://www.linkedin.com/company/nanoglue/
1;Ausbildung;Skills;Nanoglue;https://www.linkedin.com/company/nanoglue/
1;Chemie;Skills;Nanoglue;https://www.linkedin.com/company/nanoglue/
1;Unterrichten;Skills;Nanoglue;https://www.linkedin.com/company/nanoglue/
1;Eventmanagement;Skills;Nanoglue;https://www.linkedin.com/company/nanoglue/
1;Matlab;Skills;Nanoglue;https://www.linkedin.com/company/nanoglue/
1;Proteinchemie;Skills;Nanoglue;https://www.linkedin.com/company/nanoglue/
1;Biologie;Skills;Nanoglue;https://www.linkedin.com/company/nanoglue/
1;Physik;Skills;Nanoglue;https://www.linkedin.com/company/nanoglue/
1;Ingenieurwissenschaften;Skills;Nanoglue;https://www.linkedin.com/company/nanoglue/
4;Schweiz;Wohnort;PrivateDeal;https://www.linkedin.com/company/11223257
4;Lausanne und Umgebung, Schweiz;Wohnort;PrivateDeal;https://www.linkedin.com/company/11223257
1;EPFL (École polytechnique fédérale de Lausanne);Hochschule;PrivateDeal;https://www.linkedin.com/company/11223257
1;HEC Lausanne - The Faculty of Business and Economics of the University of Lausanne;Hochschule;PrivateDeal;https://www.linkedin.com/company/11223257
1;Université de Reims Champagne-Ardenne;Hochschule;PrivateDeal;https://www.linkedin.com/company/11223257
1;Paris-Sud University (Paris XI);Hochschule;PrivateDeal;https://www.linkedin.com/company/11223257
1;EDHEC Business School;Hochschule;PrivateDeal;https://www.linkedin.com/company/11223257
3;Geschäftsentwicklung;Tätigkeitsbereich;PrivateDeal;https://www.linkedin.com/company/11223257
1;Marketing;Tätigkeitsbereich;PrivateDeal;https://www.linkedin.com/company/11223257
1;Gemeinnützige und Sozialdienste;Tätigkeitsbereich;PrivateDeal;https://www.linkedin.com/company/11223257
1;Bildungswesen;Tätigkeitsbereich;PrivateDeal;https://www.linkedin.com/company/11223257
2;Geschäfts-/betriebliche Ökonomie;Studium;PrivateDeal;https://www.linkedin.com/company/11223257
1;Informationstechnologie;Studium;PrivateDeal;https://www.linkedin.com/company/11223257
1;Physik;Studium;PrivateDeal;https://www.linkedin.com/company/11223257
1;Finanzwesen, allgemein;Studium;PrivateDeal;https://www.linkedin.com/company/11223257
3;Unternehmertum;Skills;PrivateDeal;https://www.linkedin.com/company/11223257
3;Geschäftsentwicklung;Skills;PrivateDeal;https://www.linkedin.com/company/11223257
2;Management;Skills;PrivateDeal;https://www.linkedin.com/company/11223257
2;Business Innovation (Geschäftsinnovation);Skills;PrivateDeal;https://www.linkedin.com/company/11223257
1;Strategie;Skills;PrivateDeal;https://www.linkedin.com/company/11223257
1;Investitionen;Skills;PrivateDeal;https://www.linkedin.com/company/11223257
1;IT-Management;Skills;PrivateDeal;https://www.linkedin.com/company/11223257
1;Finanzbuchhaltung;Skills;PrivateDeal;https://www.linkedin.com/company/11223257
1;Fusionen und Übernahmen;Skills;PrivateDeal;https://www.linkedin.com/company/11223257
1;Unternehmensentwicklung;Skills;PrivateDeal;https://www.linkedin.com/company/11223257
1;Strategische Partnerschaften;Skills;PrivateDeal;https://www.linkedin.com/company/11223257
1;Internationale Geschäfte;Skills;PrivateDeal;https://www.linkedin.com/company/11223257
1;Start-ups;Skills;PrivateDeal;https://www.linkedin.com/company/11223257
1;Strategische Planung;Skills;PrivateDeal;https://www.linkedin.com/company/11223257
1;Finanzwesen;Skills;PrivateDeal;https://www.linkedin.com/company/11223257
1;Schweiz;Wohnort;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
1;Zürich und Umgebung, Schweiz;Wohnort;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
1;Frankreich;Wohnort;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
1;Paris und Umgebung, Frankreich;Wohnort;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
1;Universität St.Gallen - Hochschule für Wirtschafts-, Rechts- und Sozialwissenschaften;Hochschule;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
1;INSEAD;Hochschule;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
1;Chuo University;Hochschule;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
1;Harvard Business School;Hochschule;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
1;ESCP Business School;Hochschule;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
1;Duke University - The Fuqua School of Business;Hochschule;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
2;Geschäftsentwicklung;Tätigkeitsbereich;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
1;Finanzwesen;Tätigkeitsbereich;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
1;Operatives Geschäft;Tätigkeitsbereich;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
1;Gemeinnützige und Sozialdienste;Tätigkeitsbereich;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
1;Unternehmertum;Tätigkeitsbereich;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
2;Geschäftsverwaltung und Leitung, allgemein;Studium;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
1;Business, Management, Marketing und verbundene unterstützende Dienste;Studium;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
1;Internationale Geschäfte;Studium;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
2;Markenmanagement;Skills;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
2;Einzelhandel;Skills;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
2;Menschenführung;Skills;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
2;Produktentwicklung;Skills;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
2;Management;Skills;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
2;Marketing;Skills;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
2;Internationales Marketing;Skills;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
2;Marketingstrategie;Skills;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
2;Luxusgüter;Skills;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
2;Merchandising;Skills;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
2;Produktmarketing;Skills;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
2;Warenrotation;Skills;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
2;Unternehmensstrategie;Skills;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
2;Markenentwicklung;Skills;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
1;Marktanalyse;Skills;One.Thing.Less Ltd.;https://www.linkedin.com/company/one.thing.less/
2;Schweiz;Wohnort;SAMAWATT;https://www.linkedin.com/company/samawatt/
2;Genf und Umgebung, Schweiz;Wohnort;SAMAWATT;https://www.linkedin.com/company/samawatt/
1;UNSW;Hochschule;SAMAWATT;https://www.linkedin.com/company/samawatt/
1;University of Geneva;Hochschule;SAMAWATT;https://www.linkedin.com/company/samawatt/
1;Universidad Complutense de Madrid;Hochschule;SAMAWATT;https://www.linkedin.com/company/samawatt/
1;Universidad Pontificia Comillas;Hochschule;SAMAWATT;https://www.linkedin.com/company/samawatt/
1;Imperial College London;Hochschule;SAMAWATT;https://www.linkedin.com/company/samawatt/
1;Macquarie Graduate School of Management (MGSM);Hochschule;SAMAWATT;https://www.linkedin.com/company/samawatt/
1;IAE FRANCE - Écoles Universitaires de Management;Hochschule;SAMAWATT;https://www.linkedin.com/company/samawatt/
1;Forschung;Tätigkeitsbereich;SAMAWATT;https://www.linkedin.com/company/samawatt/
1;Geschäftsentwicklung;Tätigkeitsbereich;SAMAWATT;https://www.linkedin.com/company/samawatt/
1;Bildungswesen;Tätigkeitsbereich;SAMAWATT;https://www.linkedin.com/company/samawatt/
1;Finanzmathematik;Studium;SAMAWATT;https://www.linkedin.com/company/samawatt/
1;Finanzwesen, allgemein;Studium;SAMAWATT;https://www.linkedin.com/company/samawatt/
1;101705;Studium;SAMAWATT;https://www.linkedin.com/company/samawatt/
1;Sign Language;Skills;SAMAWATT;https://www.linkedin.com/company/samawatt/
1;Strategie;Skills;SAMAWATT;https://www.linkedin.com/company/samawatt/
1;Finanzrisiko;Skills;SAMAWATT;https://www.linkedin.com/company/samawatt/
1;Optionen;Skills;SAMAWATT;https://www.linkedin.com/company/samawatt/
1;Finanzierungsstrukturierung;Skills;SAMAWATT;https://www.linkedin.com/company/samawatt/
1;Finanzmodelle;Skills;SAMAWATT;https://www.linkedin.com/company/samawatt/
1;Unterrichten;Skills;SAMAWATT;https://www.linkedin.com/company/samawatt/
1;Modellierung;Skills;SAMAWATT;https://www.linkedin.com/company/samawatt/
1;Menschenführung;Skills;SAMAWATT;https://www.linkedin.com/company/samawatt/
1;Commodity Risk Management;Skills;SAMAWATT;https://www.linkedin.com/company/samawatt/
1;Hedgegeschäft;Skills;SAMAWATT;https://www.linkedin.com/company/samawatt/
1;Management;Skills;SAMAWATT;https://www.linkedin.com/company/samawatt/
1;Risk Management;Skills;SAMAWATT;https://www.linkedin.com/company/samawatt/
1;Consulting;Skills;SAMAWATT;https://www.linkedin.com/company/samawatt/
1;Projektmanagement;Skills;SAMAWATT;https://www.linkedin.com/company/samawatt/
2;Großbritannien;Wohnort;Cadello;https://www.linkedin.com/company/cadello
2;London, Großbritannien;Wohnort;Cadello;https://www.linkedin.com/company/cadello
2;Operatives Geschäft;Tätigkeitsbereich;Cadello;https://www.linkedin.com/company/cadello
2;Vertrieb;Tätigkeitsbereich;Cadello;https://www.linkedin.com/company/cadello
1;Bautechnik;Studium;Cadello;https://www.linkedin.com/company/cadello
2;Nahrungsmittel und Getränke;Skills;Cadello;https://www.linkedin.com/company/cadello
2;Catering;Skills;Cadello;https://www.linkedin.com/company/cadello
2;Hotel- und Gaststättengewerbe;Skills;Cadello;https://www.linkedin.com/company/cadello
2;Kundenservice;Skills;Cadello;https://www.linkedin.com/company/cadello
1;Computer Aided Design (CAD);Skills;Cadello;https://www.linkedin.com/company/cadello
1;Eventmanagement;Skills;Cadello;https://www.linkedin.com/company/cadello
1;Barservice;Skills;Cadello;https://www.linkedin.com/company/cadello
1;Hospitality Management;Skills;Cadello;https://www.linkedin.com/company/cadello
1;Microsoft Office;Skills;Cadello;https://www.linkedin.com/company/cadello
1;Restaurantmanagement;Skills;Cadello;https://www.linkedin.com/company/cadello
1;Vertrieb;Skills;Cadello;https://www.linkedin.com/company/cadello
1;MICROS;Skills;Cadello;https://www.linkedin.com/company/cadello
1;Schweiz;Wohnort;Neuralsight;https://www.linkedin.com/company/neuralsight/
1;Zürich und Umgebung, Schweiz;Wohnort;Neuralsight;https://www.linkedin.com/company/neuralsight/
1;ETH Zürich;Hochschule;Neuralsight;https://www.linkedin.com/company/neuralsight/
1;Universitat Politècnica de Catalunya;Hochschule;Neuralsight;https://www.linkedin.com/company/neuralsight/
1;Kunst und Design;Tätigkeitsbereich;Neuralsight;https://www.linkedin.com/company/neuralsight/
1;Geschäftsentwicklung;Tätigkeitsbereich;Neuralsight;https://www.linkedin.com/company/neuralsight/
1;Ingenieurwesen;Tätigkeitsbereich;Neuralsight;https://www.linkedin.com/company/neuralsight/
1;Maschinenbau;Studium;Neuralsight;https://www.linkedin.com/company/neuralsight/
1;Ingenieurwesen/Industriemanagement;Studium;Neuralsight;https://www.linkedin.com/company/neuralsight/
1;Agile Methoden;Skills;Neuralsight;https://www.linkedin.com/company/neuralsight/
1;MongoDB;Skills;Neuralsight;https://www.linkedin.com/company/neuralsight/
1;Node.js;Skills;Neuralsight;https://www.linkedin.com/company/neuralsight/
1;Optimierung von Geschäftsabläufen;Skills;Neuralsight;https://www.linkedin.com/company/neuralsight/
1;C++;Skills;Neuralsight;https://www.linkedin.com/company/neuralsight/
1;JavaScript;Skills;Neuralsight;https://www.linkedin.com/company/neuralsight/
1;Scrum;Skills;Neuralsight;https://www.linkedin.com/company/neuralsight/
1;Künstliche Intelligenz;Skills;Neuralsight;https://www.linkedin.com/company/neuralsight/
1;HTML;Skills;Neuralsight;https://www.linkedin.com/company/neuralsight/
1;Adobe Photoshop;Skills;Neuralsight;https://www.linkedin.com/company/neuralsight/
1;Cascading Style Sheets (CSS);Skills;Neuralsight;https://www.linkedin.com/company/neuralsight/
1;Maschinelles Lernen;Skills;Neuralsight;https://www.linkedin.com/company/neuralsight/
1;Microsoft Office;Skills;Neuralsight;https://www.linkedin.com/company/neuralsight/
1;Digitale Strategie;Skills;Neuralsight;https://www.linkedin.com/company/neuralsight/
1;Embedded Linux;Skills;Neuralsight;https://www.linkedin.com/company/neuralsight/
1;Schweiz;Wohnort;Orbitare;https://www.linkedin.com/company/orbitare-ag/
1;Zürich und Umgebung, Schweiz;Wohnort;Orbitare;https://www.linkedin.com/company/orbitare-ag/
1;Spanien;Wohnort;Orbitare;https://www.linkedin.com/company/orbitare-ag/
1;Madrid und Umgebung, Spanien;Wohnort;Orbitare;https://www.linkedin.com/company/orbitare-ag/
1;Universidad Complutense de Madrid;Hochschule;Orbitare;https://www.linkedin.com/company/orbitare-ag/
1;Geschäftsentwicklung;Tätigkeitsbereich;Orbitare;https://www.linkedin.com/company/orbitare-ag/
1;Ingenieurwesen;Tätigkeitsbereich;Orbitare;https://www.linkedin.com/company/orbitare-ag/
1;Luft- und Raumfahrttechnik, Aeronautik und Astronautik;Studium;Orbitare;https://www.linkedin.com/company/orbitare-ag/
1;Statistik;Studium;Orbitare;https://www.linkedin.com/company/orbitare-ag/
1;Naturwissenschaften;Studium;Orbitare;https://www.linkedin.com/company/orbitare-ag/
1;Unternehmensanalyse;Skills;Orbitare;https://www.linkedin.com/company/orbitare-ag/
1;Team-Building;Skills;Orbitare;https://www.linkedin.com/company/orbitare-ag/
1;Marktanalyse;Skills;Orbitare;https://www.linkedin.com/company/orbitare-ag/
1;Analysen;Skills;Orbitare;https://www.linkedin.com/company/orbitare-ag/
1;Management;Skills;Orbitare;https://www.linkedin.com/company/orbitare-ag/
1;Entscheidungsfindung;Skills;Orbitare;https://www.linkedin.com/company/orbitare-ag/
1;Marketingstrategie;Skills;Orbitare;https://www.linkedin.com/company/orbitare-ag/
1;Analytische Fähigkeiten;Skills;Orbitare;https://www.linkedin.com/company/orbitare-ag/
1;Verbraucherverhalten;Skills;Orbitare;https://www.linkedin.com/company/orbitare-ag/
1;Customer Insight;Skills;Orbitare;https://www.linkedin.com/company/orbitare-ag/
1;Diversity und Inklusion;Skills;Orbitare;https://www.linkedin.com/company/orbitare-ag/
1;Veränderungsmanagement;Skills;Orbitare;https://www.linkedin.com/company/orbitare-ag/
1;People Analytics;Skills;Orbitare;https://www.linkedin.com/company/orbitare-ag/
1;Segmentierung;Skills;Orbitare;https://www.linkedin.com/company/orbitare-ag/
1;Warenrotation;Skills;Orbitare;https://www.linkedin.com/company/orbitare-ag/
7;Schweiz;Wohnort;Tinamu Labs;https://in.linkedin.com/company/tinamu-labs
6;Zürich und Umgebung, Schweiz;Wohnort;Tinamu Labs;https://in.linkedin.com/company/tinamu-labs
1;Luzern und Umgebung, Schweiz;Wohnort;Tinamu Labs;https://in.linkedin.com/company/tinamu-labs
7;ETH Zürich;Hochschule;Tinamu Labs;https://in.linkedin.com/company/tinamu-labs
2;Universität St.Gallen - Hochschule für Wirtschafts-, Rechts- und Sozialwissenschaften;Hochschule;Tinamu Labs;https://in.linkedin.com/company/tinamu-labs
1;EPFL (École polytechnique fédérale de Lausanne);Hochschule;Tinamu Labs;https://in.linkedin.com/company/tinamu-labs
1;Tongji University;Hochschule;Tinamu Labs;https://in.linkedin.com/company/tinamu-labs
1;UCL;Hochschule;Tinamu Labs;https://in.linkedin.com/company/tinamu-labs
1;Caltech;Hochschule;Tinamu Labs;https://in.linkedin.com/company/tinamu-labs
1;UC Santa Barbara;Hochschule;Tinamu Labs;https://in.linkedin.com/company/tinamu-labs
1;Massachusetts Institute of Technology;Hochschule;Tinamu Labs;https://in.linkedin.com/company/tinamu-labs
6;Geschäftsentwicklung;Tätigkeitsbereich;Tinamu Labs;https://in.linkedin.com/company/tinamu-labs
1;IT;Tätigkeitsbereich;Tinamu Labs;https://in.linkedin.com/company/tinamu-labs
1;Operatives Geschäft;Tätigkeitsbereich;Tinamu Labs;https://in.linkedin.com/company/tinamu-labs
1;Produktmanagement;Tätigkeitsbereich;Tinamu Labs;https://in.linkedin.com/company/tinamu-labs
